,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
180,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98469836,7.0,7.0,840.0,same,15,632404480,14
181,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98463356,7.0,7.0,840.0,same,16,632404480,14
182,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9843476,7.0,7.0,840.0,same,17,632404480,14
183,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9828144,7.0,7.0,840.0,same,18,632404480,14
184,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98139477,7.0,7.0,840.0,same,19,632404480,14
185,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9802211,7.0,7.0,840.0,same,20,632404480,14
186,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9788921,7.0,7.0,840.0,same,21,632404480,14
187,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97697204,7.0,7.0,840.0,same,22,632404480,14
188,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97682905,7.0,7.0,840.0,same,23,632404480,14
189,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9763403,7.0,7.0,840.0,same,24,632404480,14
190,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97503006,7.0,7.0,840.0,same,25,632404480,14
191,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97239786,7.0,7.0,840.0,same,26,632404480,14
192,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97251457,7.0,7.0,840.0,same,27,632404480,14
193,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97273177,7.0,7.0,840.0,same,28,632404480,14
194,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9734346,7.0,7.0,840.0,same,29,632404480,14
195,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9729783,7.0,7.0,840.0,same,30,632404480,14
196,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9758302,7.0,7.0,840.0,same,31,632404480,14
197,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9684677,7.0,7.0,840.0,same,32,632404480,14
198,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,1.0000002,7.0,7.0,0.0,same,0,632404480,14
199,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,0.99997944,7.0,7.0,0.0,same,1,632404480,14
