,model_name,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer
217,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.99229705,2.0,2.0,12.0,same,9
218,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.9879369,2.0,2.0,12.0,same,10
219,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.98584217,2.0,2.0,12.0,same,11
220,clip-vit-base-patch32,stimulus_3005.png,stimulus_3055.png,0.94526273,2.0,2.0,12.0,same,12
221,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,1.0000001,2.0,2.0,62.0,same,0
222,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.99957365,2.0,2.0,62.0,same,1
223,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9998018,2.0,2.0,62.0,same,2
224,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9998002,2.0,2.0,62.0,same,3
225,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9994905,2.0,2.0,62.0,same,4
226,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9987426,2.0,2.0,62.0,same,5
227,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.99598914,2.0,2.0,62.0,same,6
228,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.99335897,2.0,2.0,62.0,same,7
229,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.99110085,2.0,2.0,62.0,same,8
230,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9893377,2.0,2.0,62.0,same,9
231,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9832733,2.0,2.0,62.0,same,10
232,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.9834697,2.0,2.0,62.0,same,11
233,clip-vit-base-patch32,stimulus_2261.png,stimulus_2782.png,0.93640876,2.0,2.0,62.0,same,12
234,clip-vit-base-patch32,stimulus_2302.png,stimulus_2753.png,1.0000001,2.0,2.0,53.0,same,0
235,clip-vit-base-patch32,stimulus_2302.png,stimulus_2753.png,0.9996848,2.0,2.0,53.0,same,1
236,clip-vit-base-patch32,stimulus_2302.png,stimulus_2753.png,0.9997956,2.0,2.0,53.0,same,2
